customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,internet_service,contract,payment_method,monthly_charges,total_charges,actual_churn,churn_probability,predicted_churn,risk_level,prediction_date
4827-DPADN,Female,0,Yes,Yes,72,Yes,DSL,Two year,Bank transfer (automatic),83.3,6042.7,0,0.039567432347015236,0,LOW RISK,2026-08-30 13:02:06
2694-CIUMO,Female,0,No,No,12,Yes,Fiber optic,Month-to-month,Credit card (automatic),79.55,958.25,0,0.7645047620265747,1,HIGH RISK,2026-08-30 13:02:06
5846-ABOBJ,Male,0,Yes,No,71,Yes,No,Two year,Bank transfer (automatic),24.45,1730.65,0,0.016884422380644446,0,LOW RISK,2026-08-30 13:02:06
1439-LCGVL,Female,0,Yes,No,26,Yes,No,One year,Mailed check,19.2,459.6,0,0.08794637575762605,0,LOW RISK,2026-08-30 13:02:06
0909-SDHNU,Female,0,No,Yes,7,No,DSL,Month-to-month,Mailed check,29.8,201.95,0,0.4995160207861398,0,MEDIUM RISK,2026-08-30 13:02:06
4647-XXZAM,Female,0,Yes,Yes,6,Yes,DSL,Month-to-month,Mailed check,45.5,285.2,0,0.5188159415270509,1,MEDIUM RISK,2026-08-30 13:02:06
1502-XFCVR,Female,0,No,No,58,Yes,Fiber optic,One year,Electronic check,106.45,6145.85,1,0.40500862303052526,0,MEDIUM RISK,2026-08-30 13:02:06
7740-KKCXF,Male,0,Yes,No,51,No,DSL,Month-to-month,Credit card (automatic),30.05,1529.45,0,0.3676780210562066,0,LOW RISK,2026-08-30 13:02:06
5360-XGYAZ,Male,0,Yes,Yes,72,No,DSL,Two year,Bank transfer (automatic),65.65,4664.5,0,0.03396872490234974,0,LOW RISK,2026-08-30 13:02:06
9692-TUSXH,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,Electronic check,96.05,1740.7,1,0.7553216556103016,1,HIGH RISK,2026-08-30 13:02:06
7912-SYRQT,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),75.1,552.95,1,0.831738396511365,1,HIGH RISK,2026-08-30 13:02:06
3557-HTYWR,Female,0,No,No,47,Yes,DSL,Two year,Mailed check,74.05,3496.3,0,0.032255583505315176,0,LOW RISK,2026-08-30 13:02:06
4816-JBHOV,Male,1,No,No,2,Yes,DSL,Month-to-month,Electronic check,44.7,93.7,1,0.7861412037413145,1,HIGH RISK,2026-08-30 13:02:06
8920-NAVAY,Male,1,No,No,62,Yes,Fiber optic,One year,Bank transfer (automatic),110.75,7053.35,0,0.4277408698088372,0,MEDIUM RISK,2026-08-30 13:02:06
1699-TLDLZ,Female,0,Yes,Yes,16,Yes,No,Two year,Mailed check,19.7,301.55,0,0.0408241122445497,0,LOW RISK,2026-08-30 13:02:06
5600-PDUJF,Male,0,No,No,6,Yes,DSL,Month-to-month,Credit card (automatic),49.5,312.7,0,0.5852257776963187,1,MEDIUM RISK,2026-08-30 13:02:06
8292-TYSPY,Male,0,No,No,19,Yes,DSL,Month-to-month,Credit card (automatic),55.0,1046.5,1,0.3677662430009605,0,LOW RISK,2026-08-30 13:02:06
0567-XRHCU,Female,0,Yes,Yes,69,No,DSL,Two year,Credit card (automatic),43.95,2960.1,0,0.055244546142207904,0,LOW RISK,2026-08-30 13:02:06
1867-BDVFH,Male,0,Yes,Yes,11,Yes,Fiber optic,Month-to-month,Electronic check,74.35,834.2,1,0.8481457123083069,1,HIGH RISK,2026-08-30 13:02:06
2067-QYTCF,Female,0,Yes,No,64,Yes,Fiber optic,Month-to-month,Electronic check,111.15,6953.4,0,0.641698889871019,1,MEDIUM RISK,2026-08-30 13:02:06
2359-QWQUL,Female,0,Yes,No,39,Yes,Fiber optic,One year,Credit card (automatic),104.7,4134.85,1,0.33462823507862305,0,LOW RISK,2026-08-30 13:02:06
9103-TCIHJ,Female,0,No,No,15,Yes,DSL,Month-to-month,Mailed check,55.7,899.8,1,0.4525854495791809,0,MEDIUM RISK,2026-08-30 13:02:06
7407-SUJIZ,Male,0,No,No,25,Yes,No,Month-to-month,Mailed check,20.6,541.5,0,0.17141588460336893,0,LOW RISK,2026-08-30 13:02:06
9150-KPBJQ,Female,0,No,No,6,Yes,No,Two year,Credit card (automatic),19.65,116.85,0,0.10092514762968673,0,LOW RISK,2026-08-30 13:02:06
0052-DCKON,Male,0,Yes,No,66,Yes,Fiber optic,One year,Bank transfer (automatic),115.8,7942.15,0,0.22379484488522053,0,LOW RISK,2026-08-30 13:02:06
3654-ARMGP,Female,0,No,No,61,Yes,DSL,Two year,Credit card (automatic),88.65,5321.25,0,0.05803740339451482,0,LOW RISK,2026-08-30 13:02:06
9699-UBQFS,Female,1,Yes,No,43,Yes,Fiber optic,Month-to-month,Electronic check,94.5,4156.8,0,0.6371740140924727,1,MEDIUM RISK,2026-08-30 13:02:06
9367-TCUYN,Female,0,No,No,12,Yes,No,Month-to-month,Mailed check,20.1,223.6,0,0.29194510275016106,0,LOW RISK,2026-08-30 13:02:06
1261-FWTTE,Male,1,No,No,23,No,DSL,Month-to-month,Bank transfer (automatic),34.65,768.45,0,0.5933918972142159,1,MEDIUM RISK,2026-08-30 13:02:06
3528-HFRIQ,Male,1,Yes,No,71,No,DSL,Month-to-month,Bank transfer (automatic),52.3,3765.05,0,0.4011371522938006,0,MEDIUM RISK,2026-08-30 13:02:06
0708-SJDIS,Female,0,No,No,34,Yes,DSL,Month-to-month,Mailed check,65.0,2157.5,0,0.27226612330671524,0,LOW RISK,2026-08-30 13:02:06
4140-WJAWW,Female,0,No,No,5,Yes,No,Month-to-month,Credit card (automatic),19.85,108.05,1,0.3521528924872966,0,LOW RISK,2026-08-30 13:02:06
2073-QBVBI,Female,0,Yes,No,41,No,DSL,One year,Mailed check,35.45,1391.65,0,0.1136150522759669,0,LOW RISK,2026-08-30 13:02:06
6928-ONTRW,Female,0,Yes,Yes,72,Yes,No,Two year,Credit card (automatic),19.7,1379.8,0,0.009565259484671735,0,LOW RISK,2026-08-30 13:02:06
3320-VEOYC,Male,1,No,No,14,Yes,Fiber optic,Month-to-month,Electronic check,95.6,1273.3,0,0.8923262198896882,1,HIGH RISK,2026-08-30 13:02:06
5231-FIQPA,Female,0,No,No,41,Yes,No,Two year,Mailed check,19.85,810.45,0,0.032501719681629904,0,LOW RISK,2026-08-30 13:02:06
6617-WLBQC,Female,0,Yes,Yes,23,Yes,Fiber optic,One year,Credit card (automatic),81.85,1810.85,0,0.2617475913102748,0,LOW RISK,2026-08-30 13:02:06
2599-CIPQE,Male,0,Yes,Yes,71,Yes,Fiber optic,Two year,Credit card (automatic),109.3,7782.85,0,0.06203075806526452,0,LOW RISK,2026-08-30 13:02:06
6653-CBBOM,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,70.3,70.3,1,0.8686514127615311,1,HIGH RISK,2026-08-30 13:02:06
8774-GSBUN,Male,0,Yes,No,72,Yes,No,Two year,Mailed check,25.4,1797.1,0,0.016730984460145707,0,LOW RISK,2026-08-30 13:02:06
7326-RIGQZ,Male,0,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Electronic check,69.8,377.85,0,0.8233008464724831,1,HIGH RISK,2026-08-30 13:02:06
1401-FTHFQ,Male,0,Yes,Yes,23,Yes,No,One year,Credit card (automatic),20.0,445.3,0,0.09210233909285397,0,LOW RISK,2026-08-30 13:02:06
3247-ZVOUO,Male,1,Yes,No,10,Yes,Fiber optic,Month-to-month,Electronic check,85.55,851.75,1,0.8886003103134666,1,HIGH RISK,2026-08-30 13:02:06
0254-FNMCI,Female,0,No,No,72,Yes,Fiber optic,Two year,Electronic check,109.9,7624.2,0,0.12685244583063518,0,LOW RISK,2026-08-30 13:02:06
1848-LBZHY,Female,0,Yes,No,7,Yes,DSL,Month-to-month,Bank transfer (automatic),50.3,355.1,0,0.5440777738584116,1,MEDIUM RISK,2026-08-30 13:02:06
6101-IMRMM,Male,0,No,Yes,6,Yes,Fiber optic,Month-to-month,Mailed check,94.5,575.45,1,0.8136501410259771,1,HIGH RISK,2026-08-30 13:02:06
8118-TJAFG,Male,0,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Electronic check,101.5,906.85,0,0.8387229880438829,1,HIGH RISK,2026-08-30 13:02:06
5429-LWCMV,Female,0,No,No,12,Yes,Fiber optic,Month-to-month,Electronic check,89.15,1057.55,0,0.8833739426126413,1,HIGH RISK,2026-08-30 13:02:06
7298-IZWLY,Female,0,No,No,1,Yes,No,Month-to-month,Mailed check,19.4,19.4,0,0.4775594293478097,0,MEDIUM RISK,2026-08-30 13:02:06
9758-MFWGD,Female,1,Yes,Yes,48,No,DSL,One year,Bank transfer (automatic),29.9,1388.75,0,0.10583521510399026,0,LOW RISK,2026-08-30 13:02:06
3955-JBZZM,Male,0,No,No,20,Yes,Fiber optic,Month-to-month,Electronic check,78.8,1641.3,0,0.6956044798495371,1,MEDIUM RISK,2026-08-30 13:02:06
1268-ASBGA,Female,1,Yes,No,16,Yes,Fiber optic,Month-to-month,Credit card (automatic),85.35,1375.15,1,0.8041684688334984,1,HIGH RISK,2026-08-30 13:02:06
8943-URTMR,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Mailed check,79.65,152.7,1,0.8577300520985951,1,HIGH RISK,2026-08-30 13:02:06
4815-TUMEQ,Female,0,No,No,10,Yes,No,One year,Mailed check,19.3,185.2,0,0.23361617339096344,0,LOW RISK,2026-08-30 13:02:06
4713-LZDRV,Female,1,No,No,2,Yes,Fiber optic,Month-to-month,Electronic check,79.6,195.05,1,0.9175771188746097,1,HIGH RISK,2026-08-30 13:02:06
9909-IDLEK,Male,0,Yes,Yes,20,Yes,Fiber optic,Month-to-month,Mailed check,96.8,1826.7,0,0.5279213469316366,1,MEDIUM RISK,2026-08-30 13:02:06
4092-OFQZS,Male,0,Yes,No,20,Yes,No,One year,Mailed check,20.65,417.5,0,0.09137677121266681,0,LOW RISK,2026-08-30 13:02:06
1561-BWHIN,Male,0,Yes,Yes,19,Yes,No,One year,Mailed check,19.8,344.5,0,0.0784799030047033,0,LOW RISK,2026-08-30 13:02:06
4325-NFSKC,Male,1,No,No,19,Yes,Fiber optic,Month-to-month,Electronic check,90.6,1660.0,1,0.7775545464365672,1,HIGH RISK,2026-08-30 13:02:06
9927-DSWDF,Male,0,Yes,No,22,Yes,Fiber optic,Month-to-month,Electronic check,104.6,2180.55,0,0.654801220700101,1,MEDIUM RISK,2026-08-30 13:02:06
9500-LTVBP,Female,0,No,No,35,Yes,Fiber optic,Month-to-month,Credit card (automatic),80.05,2835.9,0,0.45311953078589406,0,MEDIUM RISK,2026-08-30 13:02:06
7252-NTGSS,Female,0,No,No,1,Yes,DSL,Month-to-month,Mailed check,45.15,45.15,0,0.608156120579861,1,MEDIUM RISK,2026-08-30 13:02:06
8149-AIQCG,Male,0,No,No,39,Yes,Fiber optic,Month-to-month,Credit card (automatic),73.15,2730.85,0,0.5801945667079372,1,MEDIUM RISK,2026-08-30 13:02:06
1360-JYXKQ,Female,1,Yes,No,54,Yes,Fiber optic,One year,Electronic check,99.1,5437.1,0,0.5495266282381425,1,MEDIUM RISK,2026-08-30 13:02:06
2955-PSXOE,Female,0,No,No,1,Yes,No,Month-to-month,Bank transfer (automatic),20.2,20.2,1,0.46247275468470234,0,MEDIUM RISK,2026-08-30 13:02:06
7762-URZQH,Male,0,Yes,No,66,Yes,Fiber optic,Two year,Credit card (automatic),106.05,6981.35,1,0.21139874914931425,0,LOW RISK,2026-08-30 13:02:06
0899-WZRSD,Male,0,No,No,56,Yes,Fiber optic,Month-to-month,Mailed check,105.35,5794.45,0,0.5613102921682541,1,MEDIUM RISK,2026-08-30 13:02:06
3255-GRXMG,Male,0,No,Yes,18,Yes,DSL,Month-to-month,Credit card (automatic),45.65,747.2,0,0.38210029315687316,0,LOW RISK,2026-08-30 13:02:06
4828-FAZPK,Female,0,Yes,Yes,16,Yes,Fiber optic,Month-to-month,Credit card (automatic),79.95,1267.95,0,0.6434991978072914,1,MEDIUM RISK,2026-08-30 13:02:06
6094-ZIVKX,Female,0,No,No,68,Yes,DSL,One year,Credit card (automatic),54.45,3674.95,0,0.07677071952545253,0,LOW RISK,2026-08-30 13:02:06
6925-BAYGL,Female,1,Yes,No,53,Yes,No,Two year,Credit card (automatic),25.1,1275.6,0,0.03868950171256709,0,LOW RISK,2026-08-30 13:02:06
3262-EIDHV,Female,0,Yes,Yes,72,Yes,DSL,Two year,Credit card (automatic),84.7,5893.9,0,0.027903241290638987,0,LOW RISK,2026-08-30 13:02:06
7354-OIJLX,Male,0,No,No,9,Yes,Fiber optic,Month-to-month,Electronic check,75.85,724.65,0,0.8760189601209776,1,HIGH RISK,2026-08-30 13:02:06
1376-HHBDV,Female,0,No,No,30,Yes,DSL,Month-to-month,Mailed check,48.8,1536.75,0,0.3033042311742371,0,LOW RISK,2026-08-30 13:02:06
6907-NZZIJ,Female,0,No,No,36,Yes,Fiber optic,Month-to-month,Electronic check,99.15,3615.6,1,0.7875657478612059,1,HIGH RISK,2026-08-30 13:02:06
6133-OZILE,Female,0,No,No,18,No,DSL,Month-to-month,Electronic check,35.2,607.3,0,0.5397263239861717,1,MEDIUM RISK,2026-08-30 13:02:06
4135-FRWKJ,Female,1,Yes,Yes,55,Yes,DSL,One year,Electronic check,76.25,4154.55,0,0.12131906660576501,0,LOW RISK,2026-08-30 13:02:06
2911-UREFD,Female,0,Yes,No,39,No,DSL,Month-to-month,Electronic check,55.9,2184.35,1,0.456524030601986,0,MEDIUM RISK,2026-08-30 13:02:06
3744-ZRRDZ,Male,0,No,No,21,Yes,Fiber optic,Month-to-month,Electronic check,82.35,1852.85,1,0.7248975976598251,1,HIGH RISK,2026-08-30 13:02:06
5673-TIYIB,Male,0,No,No,2,No,DSL,Month-to-month,Credit card (automatic),40.4,77.15,1,0.6712209308452849,1,MEDIUM RISK,2026-08-30 13:02:06
6551-ZCOTS,Male,1,No,No,33,Yes,No,One year,Bank transfer (automatic),24.9,847.8,0,0.13811687318886937,0,LOW RISK,2026-08-30 13:02:06
7191-ADRGF,Male,0,Yes,No,44,No,DSL,Two year,Bank transfer (automatic),54.3,2390.45,0,0.1194232007544938,0,LOW RISK,2026-08-30 13:02:06
5018-LXQQG,Female,0,Yes,Yes,30,Yes,DSL,Month-to-month,Bank transfer (automatic),66.3,1923.5,0,0.14997575293658308,0,LOW RISK,2026-08-30 13:02:06
6892-BOGQE,Female,0,Yes,No,71,Yes,No,Two year,Bank transfer (automatic),20.9,1493.2,0,0.01652427921148702,0,LOW RISK,2026-08-30 13:02:06
1602-IJQQE,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,75.35,338.1,1,0.85463014063259,1,HIGH RISK,2026-08-30 13:02:06
4628-WQCQQ,Male,0,No,Yes,35,Yes,Fiber optic,One year,Electronic check,85.15,3030.6,1,0.4731321824072546,0,MEDIUM RISK,2026-08-30 13:02:06
1746-TGTWV,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),75.35,75.35,0,0.777042567154994,1,HIGH RISK,2026-08-30 13:02:06
5995-SNNEW,Male,1,Yes,No,23,Yes,Fiber optic,Month-to-month,Electronic check,104.45,2184.85,0,0.8484375697456352,1,HIGH RISK,2026-08-30 13:02:06
8050-WYBND,Female,0,No,Yes,22,No,DSL,One year,Credit card (automatic),49.45,1031.4,0,0.4069989698427213,0,MEDIUM RISK,2026-08-30 13:02:06
2821-WARNZ,Female,0,No,Yes,49,Yes,No,One year,Credit card (automatic),19.45,921.3,0,0.04843508046193815,0,LOW RISK,2026-08-30 13:02:06
4879-GZLFH,Female,0,Yes,Yes,42,Yes,Fiber optic,Month-to-month,Electronic check,92.15,3875.4,0,0.6846906611637893,1,MEDIUM RISK,2026-08-30 13:02:06
1644-IRKSF,Female,0,Yes,Yes,33,Yes,Fiber optic,One year,Electronic check,93.8,3124.5,1,0.5807724958038608,1,MEDIUM RISK,2026-08-30 13:02:06
8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,Two year,Mailed check,19.85,144.15,0,0.08412885740629893,0,LOW RISK,2026-08-30 13:02:06
9402-ROUMJ,Female,0,Yes,Yes,67,Yes,Fiber optic,One year,Bank transfer (automatic),100.25,6689.0,0,0.19535398171204665,0,LOW RISK,2026-08-30 13:02:06
2507-QZPQS,Male,0,No,No,15,Yes,Fiber optic,Month-to-month,Electronic check,95.7,1451.1,0,0.7080412145198174,1,HIGH RISK,2026-08-30 13:02:06
7159-NOKYQ,Male,0,Yes,No,67,Yes,Fiber optic,Two year,Electronic check,93.15,6368.2,0,0.2659595552022428,0,LOW RISK,2026-08-30 13:02:06
5707-ZMDJP,Male,0,Yes,Yes,53,Yes,DSL,Two year,Mailed check,69.7,3729.6,0,0.03684995331229192,0,LOW RISK,2026-08-30 13:02:06
8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,One year,Mailed check,19.8,350.1,0,0.07251839458603115,0,LOW RISK,2026-08-30 13:02:06
7136-IHZJA,Female,0,Yes,Yes,40,Yes,DSL,Month-to-month,Mailed check,71.35,2847.2,0,0.14210939149792912,0,LOW RISK,2026-08-30 13:02:06
8966-OIQHG,Female,0,Yes,Yes,22,Yes,No,One year,Bank transfer (automatic),20.75,452.35,0,0.06522891464269268,0,LOW RISK,2026-08-30 13:02:06
7074-STDCN,Male,0,No,No,39,No,DSL,Month-to-month,Electronic check,40.6,1494.5,0,0.4758549614588337,0,MEDIUM RISK,2026-08-30 13:02:06
3705-PSNGL,Male,0,No,No,45,Yes,No,One year,Electronic check,20.4,930.45,1,0.08395812673727442,0,LOW RISK,2026-08-30 13:02:06
8739-QOTTN,Female,0,Yes,No,2,Yes,No,Month-to-month,Mailed check,20.35,41.85,0,0.3880424763446475,0,LOW RISK,2026-08-30 13:02:06
1399-OUPJN,Female,0,Yes,Yes,57,Yes,No,Two year,Bank transfer (automatic),19.75,1272.05,0,0.016923839811318307,0,LOW RISK,2026-08-30 13:02:06
0277-BKSQP,Male,0,Yes,Yes,8,Yes,DSL,Month-to-month,Electronic check,54.4,475.1,0,0.7410001965917199,1,HIGH RISK,2026-08-30 13:02:06
6502-HCJTI,Male,1,Yes,No,7,Yes,Fiber optic,Month-to-month,Credit card (automatic),94.7,673.1,1,0.8441505205672357,1,HIGH RISK,2026-08-30 13:02:06
2606-RMDHZ,Male,0,No,No,6,No,DSL,Month-to-month,Credit card (automatic),30.5,208.7,1,0.70157791876356,1,HIGH RISK,2026-08-30 13:02:06
5774-XZTQC,Female,0,Yes,Yes,7,Yes,No,Month-to-month,Mailed check,20.45,150.75,0,0.29681606287061546,0,LOW RISK,2026-08-30 13:02:06
2676-SSLTO,Male,0,No,No,49,Yes,DSL,Two year,Bank transfer (automatic),66.15,3199.0,0,0.09720546702595294,0,LOW RISK,2026-08-30 13:02:06
6266-QHOJZ,Female,0,No,No,65,Yes,Fiber optic,One year,Electronic check,89.85,5844.65,0,0.22168053925962086,0,LOW RISK,2026-08-30 13:02:06
7269-JISCY,Female,0,No,No,55,Yes,DSL,One year,Bank transfer (automatic),45.05,2462.6,0,0.11140925606208245,0,LOW RISK,2026-08-30 13:02:06
0363-SVHYR,Male,0,Yes,Yes,71,Yes,DSL,Two year,Bank transfer (automatic),86.85,6263.8,0,0.027733661261364766,0,LOW RISK,2026-08-30 13:02:06
8547-NSBBO,Male,0,No,No,35,Yes,Fiber optic,Month-to-month,Mailed check,96.75,3403.4,0,0.4275215426179178,0,MEDIUM RISK,2026-08-30 13:02:06
8258-GSTJK,Male,1,No,No,3,Yes,Fiber optic,Month-to-month,Electronic check,77.0,237.75,1,0.9076716637797315,1,HIGH RISK,2026-08-30 13:02:06
6861-OKBCE,Female,0,No,Yes,11,Yes,No,Month-to-month,Credit card (automatic),20.1,221.35,1,0.2559212245748267,0,LOW RISK,2026-08-30 13:02:06
9940-RHLFB,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,75.3,75.3,1,0.8255230922710795,1,HIGH RISK,2026-08-30 13:02:06
6591-QGOYB,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),106.65,1672.1,0,0.5825290137202495,1,MEDIUM RISK,2026-08-30 13:02:06
9070-BCKQP,Female,0,Yes,No,72,Yes,Fiber optic,Two year,Credit card (automatic),110.15,7881.2,0,0.14106906471108888,0,LOW RISK,2026-08-30 13:02:06
6421-SZVEM,Female,0,Yes,Yes,28,Yes,Fiber optic,One year,Bank transfer (automatic),82.85,2320.8,0,0.355645311254107,0,LOW RISK,2026-08-30 13:02:06
1328-EUZHC,Female,0,Yes,No,18,Yes,No,Two year,Mailed check,20.1,370.5,0,0.046316478022060875,0,LOW RISK,2026-08-30 13:02:06
2995-UPRYS,Female,1,Yes,No,40,Yes,Fiber optic,One year,Credit card (automatic),99.2,4062.2,1,0.4192895689808365,0,MEDIUM RISK,2026-08-30 13:02:06
8878-RYUKI,Female,0,No,No,52,Yes,DSL,Month-to-month,Electronic check,59.45,3043.7,0,0.479643292589841,0,MEDIUM RISK,2026-08-30 13:02:06
9633-DENPU,Female,0,Yes,No,47,Yes,DSL,Month-to-month,Bank transfer (automatic),58.6,2723.4,0,0.28608544595739116,0,LOW RISK,2026-08-30 13:02:06
7811-JIVPF,Female,0,No,No,23,Yes,DSL,Month-to-month,Credit card (automatic),49.7,1081.25,0,0.31190351106699127,0,LOW RISK,2026-08-30 13:02:06
7113-HIPFI,Male,0,Yes,Yes,66,Yes,DSL,Two year,Mailed check,65.85,4097.05,0,0.011748475752248222,0,LOW RISK,2026-08-30 13:02:06
8541-QVFKM,Female,0,No,No,8,Yes,Fiber optic,Month-to-month,Electronic check,73.5,632.2,0,0.8800834506195435,1,HIGH RISK,2026-08-30 13:02:06
6686-YPGHK,Male,1,No,No,47,Yes,Fiber optic,Month-to-month,Mailed check,85.5,4042.3,1,0.3812962689308648,0,LOW RISK,2026-08-30 13:02:06
1383-EZRWL,Female,0,No,No,7,Yes,No,Month-to-month,Mailed check,20.05,164.85,1,0.3386702288049717,0,LOW RISK,2026-08-30 13:02:06
9258-CNWAC,Female,0,Yes,Yes,71,Yes,Fiber optic,Two year,Credit card (automatic),113.65,8166.8,0,0.08298862019634742,0,LOW RISK,2026-08-30 13:02:06
5371-VYLSX,Female,1,No,No,50,Yes,Fiber optic,Month-to-month,Electronic check,83.4,4113.7,0,0.6148446878993278,1,MEDIUM RISK,2026-08-30 13:02:06
6374-AFWOX,Male,0,Yes,No,46,Yes,DSL,Two year,Mailed check,65.65,3047.15,0,0.01867309807509913,0,LOW RISK,2026-08-30 13:02:06
4759-TRPLW,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,70.4,70.4,1,0.8274011499519929,1,HIGH RISK,2026-08-30 13:02:06
5317-FLPJF,Female,0,No,No,66,No,DSL,Two year,Bank transfer (automatic),61.35,4193.4,0,0.07377847189511348,0,LOW RISK,2026-08-30 13:02:06
7621-VPNET,Female,0,Yes,No,42,Yes,Fiber optic,Month-to-month,Credit card (automatic),85.9,3729.75,0,0.490424435253569,0,MEDIUM RISK,2026-08-30 13:02:06
6034-YMTOB,Female,0,No,No,5,Yes,Fiber optic,Month-to-month,Mailed check,75.65,399.45,0,0.7536134104942659,1,HIGH RISK,2026-08-30 13:02:06
8563-IIOXK,Male,0,Yes,Yes,7,Yes,DSL,One year,Electronic check,49.75,331.3,1,0.41162845455406316,0,MEDIUM RISK,2026-08-30 13:02:06
4903-CNOZC,Male,0,No,No,29,Yes,DSL,One year,Credit card (automatic),70.9,1964.6,0,0.20489444903051376,0,LOW RISK,2026-08-30 13:02:06
4353-HYOJD,Female,0,Yes,Yes,27,Yes,DSL,Month-to-month,Mailed check,49.85,1336.15,0,0.2628622083719901,0,LOW RISK,2026-08-30 13:02:06
8020-BWHYL,Female,1,No,No,15,Yes,Fiber optic,Month-to-month,Credit card (automatic),75.3,1147.45,1,0.6592466177152737,1,MEDIUM RISK,2026-08-30 13:02:06
7267-FRMJW,Female,0,Yes,Yes,25,Yes,No,Two year,Mailed check,20.1,486.05,0,0.03513557644722759,0,LOW RISK,2026-08-30 13:02:06
2982-VPSGI,Female,0,Yes,No,11,Yes,Fiber optic,Month-to-month,Electronic check,94.0,1078.9,1,0.9271767140768179,1,HIGH RISK,2026-08-30 13:02:06
4188-FRABG,Male,0,Yes,No,57,Yes,Fiber optic,Month-to-month,Electronic check,103.05,5925.75,0,0.5536273836461568,1,MEDIUM RISK,2026-08-30 13:02:06
8199-ZLLSA,Male,0,No,No,67,Yes,Fiber optic,One year,Bank transfer (automatic),118.35,7804.15,1,0.259347738065291,0,LOW RISK,2026-08-30 13:02:06
4128-ETESU,Female,1,Yes,No,47,Yes,Fiber optic,Month-to-month,Electronic check,99.7,4747.2,0,0.7129044608993382,1,HIGH RISK,2026-08-30 13:02:06
0620-DLSLK,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,Mailed check,81.9,1028.9,0,0.7245080077673538,1,HIGH RISK,2026-08-30 13:02:06
4625-EWPTF,Male,0,No,No,8,No,DSL,Month-to-month,Electronic check,30.45,226.45,1,0.7061455538061723,1,HIGH RISK,2026-08-30 13:02:06
5980-NOPLP,Female,0,Yes,No,44,Yes,Fiber optic,Month-to-month,Electronic check,96.1,4364.1,1,0.7619744448788084,1,HIGH RISK,2026-08-30 13:02:06
3850-OKINF,Male,0,Yes,Yes,71,Yes,DSL,One year,Electronic check,66.2,4692.55,0,0.10845873508862892,0,LOW RISK,2026-08-30 13:02:06
6892-XPFPU,Male,1,Yes,No,24,Yes,Fiber optic,Month-to-month,Electronic check,104.25,2433.9,1,0.8484817589432545,1,HIGH RISK,2026-08-30 13:02:06
8010-EZLOU,Male,1,No,No,15,Yes,Fiber optic,Month-to-month,Electronic check,80.2,1217.25,1,0.7956786501114308,1,HIGH RISK,2026-08-30 13:02:06
1156-ZFYDO,Female,0,No,No,1,Yes,No,Month-to-month,Electronic check,19.75,19.75,0,0.4770120812394069,0,MEDIUM RISK,2026-08-30 13:02:06
3295-YVUSR,Male,1,No,No,2,Yes,Fiber optic,Month-to-month,Mailed check,72.6,154.3,0,0.8869028957146465,1,HIGH RISK,2026-08-30 13:02:06
8016-NCFVO,Male,1,No,No,55,Yes,Fiber optic,Month-to-month,Electronic check,116.5,6382.55,0,0.6674644468302257,1,MEDIUM RISK,2026-08-30 13:02:06
4119-ZYPZY,Male,1,No,No,71,Yes,Fiber optic,Two year,Electronic check,106.8,7623.2,0,0.25810529659438436,0,LOW RISK,2026-08-30 13:02:06
5549-ZGHFB,Male,0,Yes,Yes,50,Yes,No,Two year,Mailed check,24.95,1261.45,0,0.03177056552368632,0,LOW RISK,2026-08-30 13:02:06
7577-SWIFR,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,89.25,89.25,0,0.9272438000332679,1,HIGH RISK,2026-08-30 13:02:06
0303-WMMRN,Male,0,No,No,5,Yes,No,Month-to-month,Mailed check,19.25,86.05,0,0.4437992861971169,0,MEDIUM RISK,2026-08-30 13:02:06
6408-OTUBZ,Female,0,No,No,66,Yes,Fiber optic,One year,Bank transfer (automatic),104.55,6779.05,0,0.20778775414707087,0,LOW RISK,2026-08-30 13:02:06
5204-HMGYF,Female,0,Yes,Yes,49,Yes,DSL,One year,Mailed check,87.2,4345.0,0,0.11720826679754073,0,LOW RISK,2026-08-30 13:02:06
1078-TDCRN,Female,1,Yes,No,3,No,DSL,Month-to-month,Electronic check,30.75,82.85,0,0.8136755161236291,1,HIGH RISK,2026-08-30 13:02:06
3727-OVPRY,Male,0,Yes,Yes,66,Yes,No,One year,Credit card (automatic),25.7,1714.55,0,0.050729049678660494,0,LOW RISK,2026-08-30 13:02:06
