customer_id,churn_probability,risk_level,recommendation_rank,recommendation
0708-LGSMF,0.5716822927814728,MEDIUM RISK,5,Promote a longer-term contract with clear financial benefits.
9253-QXKBE,0.864219259554958,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
9253-QXKBE,0.864219259554958,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
9253-QXKBE,0.864219259554958,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
9253-QXKBE,0.864219259554958,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
9253-QXKBE,0.864219259554958,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
9253-QXKBE,0.864219259554958,HIGH RISK,6,Promote a longer-term contract with clear financial benefits.
9253-QXKBE,0.864219259554958,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
7634-HLQJR,0.0153705684383725,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
7634-HLQJR,0.0153705684383725,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
7634-HLQJR,0.0153705684383725,LOW RISK,3,Consider promoting security features that increase customer value.
0487-RPVUM,0.3560049892745591,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
0487-RPVUM,0.3560049892745591,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
0487-RPVUM,0.3560049892745591,LOW RISK,3,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
0487-RPVUM,0.3560049892745591,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
0487-RPVUM,0.3560049892745591,LOW RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
4079-ULGFR,0.1925888634518687,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
4079-ULGFR,0.1925888634518687,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
4079-ULGFR,0.1925888634518687,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
4079-ULGFR,0.1925888634518687,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
4079-ULGFR,0.1925888634518687,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
2516-XSJKX,0.0467946421808857,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
2516-XSJKX,0.0467946421808857,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
2516-XSJKX,0.0467946421808857,LOW RISK,3,Encourage automatic payment methods by offering a small billing incentive.
0057-QBUQH,0.0464030654871513,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
0057-QBUQH,0.0464030654871513,LOW RISK,2,Encourage automatic payment methods by offering a small billing incentive.
0057-QBUQH,0.0464030654871513,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
9445-SZLCH,0.5879907022334665,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
9445-SZLCH,0.5879907022334665,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
9445-SZLCH,0.5879907022334665,MEDIUM RISK,3,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
9445-SZLCH,0.5879907022334665,MEDIUM RISK,4,Promote a longer-term contract with clear financial benefits.
6599-SFQVE,0.7817342352659636,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
6599-SFQVE,0.7817342352659636,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
6599-SFQVE,0.7817342352659636,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
6599-SFQVE,0.7817342352659636,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
6599-SFQVE,0.7817342352659636,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
6599-SFQVE,0.7817342352659636,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
6599-SFQVE,0.7817342352659636,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
6599-SFQVE,0.7817342352659636,HIGH RISK,8,Evaluate whether the monthly cost is creating dissatisfaction.
8331-ZXFOE,0.0755700226091429,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
8331-ZXFOE,0.0755700226091429,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
8331-ZXFOE,0.0755700226091429,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
8331-ZXFOE,0.0755700226091429,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
4003-FUSHP,0.4256475838256748,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
4003-FUSHP,0.4256475838256748,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
4003-FUSHP,0.4256475838256748,MEDIUM RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
4003-FUSHP,0.4256475838256748,MEDIUM RISK,4,Promote a longer-term contract with clear financial benefits.
4003-FUSHP,0.4256475838256748,MEDIUM RISK,5,Evaluate whether the monthly cost is creating dissatisfaction.
0356-ERHVT,0.60233957311366,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
0356-ERHVT,0.60233957311366,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
0356-ERHVT,0.60233957311366,MEDIUM RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
0356-ERHVT,0.60233957311366,MEDIUM RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
0356-ERHVT,0.60233957311366,MEDIUM RISK,5,Evaluate whether the monthly cost is creating dissatisfaction.
0356-ERHVT,0.60233957311366,MEDIUM RISK,6,Promote a longer-term contract with clear financial benefits.
7325-ENZFI,0.1137087512434222,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
7325-ENZFI,0.1137087512434222,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
7325-ENZFI,0.1137087512434222,LOW RISK,3,Promote a longer-term contract with clear financial benefits.
4884-ZTHVF,0.876502603266288,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
4884-ZTHVF,0.876502603266288,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
4884-ZTHVF,0.876502603266288,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
4884-ZTHVF,0.876502603266288,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
4884-ZTHVF,0.876502603266288,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
4884-ZTHVF,0.876502603266288,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
4884-ZTHVF,0.876502603266288,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
4884-ZTHVF,0.876502603266288,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
3920-HIHMQ,0.4387352499164453,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
3920-HIHMQ,0.4387352499164453,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
3920-HIHMQ,0.4387352499164453,MEDIUM RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
3920-HIHMQ,0.4387352499164453,MEDIUM RISK,4,Promote a longer-term contract with clear financial benefits.
3920-HIHMQ,0.4387352499164453,MEDIUM RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
3055-OYMSE,0.5115910148577489,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
3055-OYMSE,0.5115910148577489,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
3055-OYMSE,0.5115910148577489,MEDIUM RISK,3,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
3055-OYMSE,0.5115910148577489,MEDIUM RISK,4,Promote a longer-term contract with clear financial benefits.
3055-OYMSE,0.5115910148577489,MEDIUM RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
0613-WUXUM,0.0150250060404622,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
0613-WUXUM,0.0150250060404622,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
0613-WUXUM,0.0150250060404622,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
7568-PODML,0.8569522800215411,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
7568-PODML,0.8569522800215411,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
7568-PODML,0.8569522800215411,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
7568-PODML,0.8569522800215411,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
7568-PODML,0.8569522800215411,HIGH RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
7568-PODML,0.8569522800215411,HIGH RISK,6,Evaluate whether the monthly cost is creating dissatisfaction.
7568-PODML,0.8569522800215411,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
4458-KVRBJ,0.0268807156351854,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
4458-KVRBJ,0.0268807156351854,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
4458-KVRBJ,0.0268807156351854,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
5349-IECLD,0.8948192865690596,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
5349-IECLD,0.8948192865690596,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
5349-IECLD,0.8948192865690596,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
5349-IECLD,0.8948192865690596,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
5349-IECLD,0.8948192865690596,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
5349-IECLD,0.8948192865690596,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
5349-IECLD,0.8948192865690596,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
5349-IECLD,0.8948192865690596,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
1397-XKKWR,0.379753831503272,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
1397-XKKWR,0.379753831503272,LOW RISK,2,Provide onboarding support and regular check-ins during the customer's early months.
1397-XKKWR,0.379753831503272,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
1397-XKKWR,0.379753831503272,LOW RISK,4,Evaluate whether the monthly cost is creating dissatisfaction.
1397-XKKWR,0.379753831503272,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
3945-GFWQL,0.6224664461187129,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
3945-GFWQL,0.6224664461187129,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
3945-GFWQL,0.6224664461187129,MEDIUM RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
3945-GFWQL,0.6224664461187129,MEDIUM RISK,4,Encourage automatic payment methods by offering a small billing incentive.
3945-GFWQL,0.6224664461187129,MEDIUM RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
3945-GFWQL,0.6224664461187129,MEDIUM RISK,6,Evaluate whether the monthly cost is creating dissatisfaction.
3945-GFWQL,0.6224664461187129,MEDIUM RISK,7,Promote a longer-term contract with clear financial benefits.
